id,title,tags,cluster
115873,The Angrez,"Comedy, Aziz Naser, R.K. (Mama), Kuntaa Nikkil, Kuntaa Nikkil",6
116014,"Enemies, a Love Story","Comedy, Drama, Romance, Phil Leeds, Anjelica Huston, Ron Silver, Paul Mazursky",6
116149,Paddington,"Comedy, Adventure, Family, Gus Brown, Kenneth Hadley, Tarik Blake, Paul King",7
116231,Another Woman's Life,"Comedy, Drama, Romance, François Berléand, Vernon Dobtcheff, Juliette Binoche, Sylvie Testud",6
116613,The Sweeney,"Action, Crime, Ruby Wild, Michael Wildman, Ronnie Fox, Nick Love",2
116635,Tiger Warsaw,"Drama, Patrick Swayze, Jenny Chrisinger, Beeson Carroll, Amin Q. Chaudhri",3
116711,Epic,"Animation, Adventure, Family, Fantasy, Jason Fricchione, Stephen Apostolina, Todd Cummings, Chris Wedge",7
116741,The Internship,"Comedy, Karen Ceesay, Jimmy O. Yang, Jekyns Pelaez, Shawn Levy",6
116745,The Secret Life of Walter Mitty,"Adventure, Comedy, Drama, Fantasy, Rosamund Gundmundsdottir, Anthony Desio, Kelsey Wang, Ben Stiller",6
116760,Sextette,"Comedy, Music, Romance, Alice Cooper, Rick Leonard, Timothy Dalton, Ken Hughes",6
116977,Foodfight!,"Adventure, Comedy, Action, Animation, Family, War, Zachary Liebrich-Johnsen, Bob Bergen, Harvey Fierstein, Lawrence Kasanoff",7
117213,Preacherman,"Drama, Comedy, Ilene Kristen, J.G. Patterson Jr., W. Henry Smith, Albert T. Viola",6
117251,White House Down,"Action, Drama, Thriller, James Woods, Romano Orzari, Andrew Simms, Roland Emmerich",2
117263,Olympus Has Fallen,"Action, Thriller, Andy Cheng, Steve Kim, Ron Yuan, Antoine Fuqua",2
117319,Vishwaroopam,"Action, Thriller, Jaideep Ahlawat, Miles Anderson, Samrat Chakrabarti, Kamal Haasan",2
117357,Naach,"Music, Romance, Drama, Manoj Pahwa, Rajendra Sethi, Ritesh Deshmukh, Ram Gopal Varma",0
117553,Calendar Girl,"Comedy, Drama, Maxwell Caulfield, Joe Pantoliano, Chubby Checker, John Whitesell",6
117629,Yossi,"Drama, Romance, Elias Abboud, Ohad Knoller, Shlomi Ben Attar, Eytan Fox",0
117691,Gangs of Wasseypur - Part 1,"Action, Thriller, Crime, Jaideep Ahlawat, Vineet Kumar Singh, Pankaj Tripathi, Anurag Kashyap",2
117784,Department,"Action, Thriller, Lakshmi Manchu, Neeraj Vora, Vijay Raaz, Ram Gopal Varma",2
118051,Cocktail,"Romance, Drama, Comedy, Tina Desai, Dimple Kapadia, Ray Burnet, Homi Adajania",6
118289,Diana,"Drama, Romance, Florence Bell, Julian Firth, Nera Stipičević, Oliver Hirschbiegel",0
118340,Guardians of the Galaxy,"Action, Science Fiction, Adventure, Benicio del Toro, Frank Gilhooley, Zoe Saldaña, James Gunn",4
118452,"First Love, Last Rites","Drama, Jeannetta Arnette, Eli Marienthal, L. Christian Mixon, Jesse Peretz",3
118517,Valley of the Kings,"Adventure, Carlos Thompson, Rushdy Abaza, Victor Jory, Robert Pirosh",1
118628,English Vinglish,"Comedy, Drama, Family, Adil Hussain, Rajeev Pahuja, Sulabha Deshpande, Gauri Shinde",6
118895,How Much Further,"Drama, Tania Martínez, Francisco Aguirre, Cecilia Vallejo, Tania Hermida",3
118911,Hurry Sundown,"Drama, Gladys Newman, Robert Reed, Luke Askew, Otto Preminger",3
118957,Bait,"Horror, Alex Russell, Phoebe Tonkin, Xavier Samuel, Kimble Rendall",3
119102,Living in a Big Way,"Comedy, Music, Maxine Gates, Olin Howland, Barbara Billingsley, Gregory La Cava",6
119123,Aaranya Kaandam,"Comedy, Action, Crime, Drama, Guru Somasundaram, Jackie Shroff, Dhilip Subbarayan, Thiagarajan Kumararaja",2
119283,Parker,"Action, Crime, Sharon Landry, Larry Tausch, Micah A. Hauptman, Taylor Hackford",2
119441,"Hetalia: Axis Powers: Paint It, White!","Animation, History, Comedy, Daisuke Namikawa, Noriaki Sugiyama, Aki Kanada, Bob Shirohata",6
119450,Dawn of the Planet of the Apes,"Science Fiction, Action, Drama, Thriller, Keir O'Donnell, Doc Shaw, Michael Papajohn, Matt Reeves",4
119458,Supercapitalist,"Thriller, Drama, Bryan Tang, Michael Park, Neil Brown, Simon Yin",3
119645,The Adventures of Marco Polo,"Romance, Adventure, Ernest Truex, Binnie Barnes, Harold Huber, Archie Mayo",0
119675,Behind the Candelabra,"Drama, Romance, John Philip Kavcak, Bruce Ramsay, Kass Connors, Steven Soderbergh",0
119738,Thunderstruck,"Comedy, Family, Reggie Miller, Conan O'Brien, Kevin Durant, John Whitesell",7
119892,The Monkey King,"Action, Adventure, Family, Fantasy, Li Jing, Hai Yitian, Peter Ho, Soi Cheang",1
119907,Household Saints,"Drama, Nancy Marie, Dale Carman, Vincent D'Onofrio, Nancy Savoca",3
120467,The Grand Budapest Hotel,"Comedy, Drama, Jude Law, Hendrik von Bültzingslöwen, Jason Schwartzman, Wes Anderson",6
120512,The Childhood of Icarus,"Drama, Science Fiction, Thriller, Patricia Bopp, Alysson Paradis, Carlo Brandt, Alexandre Iordachescu",3
120747,The Adventures of Mark Twain,"Adventure, Drama, John Carradine, Walter Hampden, Charles Waldron, Irving Rapper",3
121074,Any Number Can Play,"Drama, Darryl Hickman, William Edmunds, Mary Astor, Mervyn LeRoy",3
121173,Bwakaw,"Comedy, Drama, Rez Cortez, Bibeth Orteza, Gardo Versoza, Jun Robles Lana",6
121286,Buona giornata,"Comedy, Christian Marazziti, Tiziana Schiavarelli, Francesco Procopio, Carlo Vanzina",6
121357,Golden Earrings,"Adventure, Romance, Murvyn Vye, Gisela Werbisek, Larry Simms, Mitchell Leisen",0
121535,And Peace on Earth,"Drama, Crime, Blu Lepore, Maurizio Tesei, Clara Ruspesi, Daniele Coluccini, Matteo Botrugno",3
121579,Love and Happiness,"Comedy, Drama, Romance, Knut Sahlin-Ekberg, Eva Fritjofson, Anna-Yrsa Falenius, Kristina Humle",6
121640,Zaytoun,"Drama, War, Adventure, Thriller, Mira Awad, Tarik Kopty, Morad Hassan, Eran Riklis",3
121642,Twice Born,"Drama, Romance, War, Pietro Castellitto, Sven Medvešek, Luca De Filippo, Sergio Castellitto",0
121677,The Reluctant Fundamentalist,"Thriller, Cait Johnson, Megan Pigott, Mark Oliver, Mira Nair",3
121695,Bitter Sweet,"Drama, Music, Romance, Herman Bing, Nelson Eddy, Julius Tannen, W.S. Van Dyke",0
121734,"Tad, the Lost Explorer","Animation, Comedy, Adventure, Family, José Corbacho, Michelle Jenner, Pep Anton Muñoz, Enrique Gato",7
121813,Johan,"Drama, Romance, Ariane Schluter, Michiel Huisman, Huub Stapel, Nicole van Kilsdonk",0
121826,Quartet,"Drama, Comedy, Romance, Andrew Sachs, Shola Adewusi, Trevor Peacock, Dustin Hoffman",6
121835,Lore,"Drama, War, Thriller, Hendrik Arnst, Eva-Maria Hagen, Jochen Döring, Cate Shortland",3
121856,Assassin's Creed,"Action, Adventure, Science Fiction, Crystal Clarke, Emma Clay, Abi Whetton, Justin Kurzel",4
121998,It Was the Son,"Comedy, Crime, Drama, Benedetto Raneli, Piero Misuraca, Giuseppe Vitale, Daniele Ciprì",6
122081,Spring Breakers,"Drama, Crime, Nicole Paris Williams, Rebecca Kauffman, Selena Gomez, Harmony Korine",3
122089,Something in the Air,"Romance, Drama, Bobbi Salvör Menuez, Jean Garreau, Martin Loizillon, Olivier Assayas",0
122331,When a Man Loves,"History, Romance, Kalla Pasha, Eugenie Besserer, Rose Dione, Alan Crosland",0
122741,I'm Dancing as Fast as I Can,"Drama, Ellen Greene, Erin Halligan, Daniel Stern, Jack Hofsiss",3
122857,Universal Soldier: Day of Reckoning,"Action, Science Fiction, Thriller, Roy Jones Jr., Andrew Sikking, Jean-Claude Van Damme, John Hyams",4
122906,About Time,"Drama, Romance, Fantasy, Sophie Brown, Mitchell Mullen, Jenny Rainsford, Richard Curtis",0
122917,The Hobbit: The Battle of the Five Armies,"Action, Adventure, Fantasy, Timothy Bartlett, Thomasin McKenzie, Billy Jackson, Peter Jackson",1
123103,Aftershock,"Horror, Thriller, Francisca Concha, Dayana Amigo, Marcial Tagle, Nicolás López",3
123105,The Bay,"Horror, Science Fiction, Thriller, Andy Stahl, Kimberly Campbell, Christopher Denham, Barry Levinson",4
123109,No One Lives,"Horror, Thriller, Derek Magyar, Gary Grubbs, Andrea Frankle, Ryûhei Kitamura",3
123377,Pieta,"Drama, Woo Ki-hong, Kang Eun-jin, Yoo Ha-bok, Kim Ki-duk",3
123553,The Mortal Instruments: City of Bones,"Fantasy, Action, Mystery, Robert Maillet, Kevin Durand, Elyas M'Barek, Harald Zwart",1
123665,Dragon Seed,"Drama, Robert Bice, Abner Biberman, Victor Wong, Harold S. Bucquet, Jack Conway",3
123678,The Act of Killing,"Documentary, Suryono, Safit Pardede, Herman Koto, Joshua Oppenheimer",3
123770,The Last of the Finest,"Crime, Henry Darrow, Lisa Jane Persky, David Allen Young, John Mackenzie",2
123879,Say Uncle,"Comedy, Drama, Betty Boyer, Ayanna Berkshire, Madeline Dean, Peter Paige",6
124093,Jism 2,"Thriller, Arif Zakaria, Arunoday Singh, Sumit Nijhawan, Pooja Bhatt",3
124138,The Adventures of Lucky Pierre,"Comedy, Gail Jordan, Lawrence J. Aberwood, William Kerwin, Herschell Gordon Lewis",6
124459,The Incredible Burt Wonderstone,"Comedy, Tate Hanyok, Freedom Bridgewater, Brad Garrett, Don Scardino",6
124905,Godzilla,"Action, Drama, Science Fiction, James Yoshizawa, Bill Blair, Elizabeth Olsen, Gareth Edwards",4
125238,SOS: Summer of Suspense,"Family, Adventure, Gerald Pettersen, Sander Berglund Francis, Ina Bye-Hansen, Arne Lindtner Næss",7
126250,Love Is All You Need,"Comedy, Romance, Drama, Thomas Voss, Philip Zandén, Molly Egelind, Susanne Bier",6
126319,Ernest & Celestine,"Animation, Comedy, Drama, Family, Adventure, Spike Spencer, José António Barbosa de Oiveira, Yanis Belhadj, Stéphane Aubier, Benjamin Renner, Vincent Patar",7
126499,Compromising Positions,"Comedy, Mystery, Joe Mantegna, Susan Sarandon, Edward Herrmann, Frank Perry",6
126509,2016: Obama's America,"Documentary, Joe Biden, Gene Burris Jr., Shelby Steele, Dinesh D'Souza, John Sullivan",3
126889,Alien: Covenant,"Science Fiction, Horror, Thriller, Danny McBride, Katherine Waterston, Michael Fassbender, Ridley Scott",4
126938,Acts of Death,"Horror, Erin Scheiner, Glenn Shadix, Edward Conna, Jeff Burton",3
127373,What Maisie Knew,"Drama, Julianne Moore, Jesse Stone Spadaccini, Henry Helemen, David Siegel, Scott McGehee",3
127380,Finding Dory,"Adventure, Animation, Comedy, Family, Judi Durand, Andy Hirsch, Jason Pace, Andrew Stanton",7
127493,Stolen,"Action, Crime, Thriller, Dave Davis, Kevin Foster, Barry Shabaka Henley, Simon West",2
127498,Raaz 3,"Horror, Thriller, Jagat Rawat, Mohan Kapur, Emraan Hashmi, Vikram Bhatt",3
127501,Barfi!,"Drama, Romance, Comedy, Bhagyashree Dembla, Rajeev Mishra, Sumona Chakravarti, Anurag Basu",6
127517,Disconnect,"Drama, Thriller, Frank Grillo, Aviad Bernstein, Jonah Bobo, Henry Alex Rubin",3
127560,The Railway Man,"Drama, History, Takato Kitamoto, Inessa Kraft, Therese Bradley, Jonathan Teplitzky",3
127585,X-Men: Days of Future Past,"Action, Adventure, Science Fiction, François Paquette, Neil Napier, Peter Dinklage, Bryan Singer",4
127880,Clandestine Childhood,"Drama, César Troncoso, Rodrigo Romero Odriozola, Marcelo Mininno, Benjamín Ávila",3
128206,Shahid,"Drama, Crime, Rajkummar Rao, Mohammed Zeeshan Ayyub, Tigmanshu Dhulia, Hansal Mehta",3
128270,Not Fade Away,"Drama, Brad Garrett, Gerard Canonico, Brahm Vaccarella, David Chase",3
128578,The Women of Brewster Place,"Drama, History, Lynn Whitfield, Bebe Drake, Samm-Art Williams, Donna Deitch",3
128854,Hills of Home,"Family, Adventure, Action, Drama, Tom Drake, Reginald Owen, Edmund Gwenn, Fred M. Wilcox",1
129088,22 Female Kottayam,"Crime, Drama, Romance, Thriller, Rima Kallingal, Riya Saira, Rashmi Sathish, Aashiq Abu",2
129139,The To Do List,"Comedy, Romance, Chrystal Harris, Lauren Lapkus, Bryce Clyde Jenkins, Maggie Carey",6
129439,Bachelor Party,"Action, Comedy, Crime, Rahman, Vinayakan, Jinu Joseph, Amal Neerad",2
129441,Ordinary,"Comedy, Romance, Ambika Mohan, Shritha Sivadas, Narayanankutty, Sugeeth",6
129670,Nebraska,"Drama, Adventure, Noah Matteo, Jeffrey Yosten, Robert Dach, Alexander Payne",3
129850,The Bullet Vanishes,"Action, Mystery, Ren Luomin, Nicholas Tse Ting-Fung, Wang Ziyi, Lo Chi-Leung",1
130150,Labor Day,"Drama, Romance, Thriller, Tobey Maguire, Micah Fowler, James Chen, Jason Reitman",0
130264,The Horde,"History, Drama, Anton Fedorov, Yury Pronin, Oleg Rudenko-Travin, Andrei Proshkin",3
130422,Strange Interlude,"Drama, Henry B. Walthall, Norma Shearer, Tad Alexander, Robert Z. Leonard",3
130724,Hardly Working,"Comedy, Jerry Lewis, Billy Barty, Harold J. Stone, Jerry Lewis",6
130739,A Coffee in Berlin,"Drama, Comedy, Robert Hofmann, Inga Birkenfeld, Arnd Klawitter, Jan Ole Gerster",6
130866,Smilin' Through,"Music, Fantasy, Romance, Ruth Rickaby, Jeanette MacDonald, Frances Robinson, Frank Borzage",0
130917,Tribute,"Comedy, Drama, John Marley, Andrew Foot, Bill McMann, Bob Clark",6
131488,The Sun Comes Up,"Action, Family, Drama, Adventure, Esther Somers, Jeanette MacDonald, Nicholas Joy, Richard Thorpe",1
131631,The Hunger Games: Mockingjay - Part 1,"Science Fiction, Adventure, Thriller, Donna Biscoe, Gregory Fears, Nicholas Pryor, Francis Lawrence",4
131634,The Hunger Games: Mockingjay - Part 2,"Action, Adventure, Science Fiction, Philip Seymour Hoffman, Jeffrey Wright, Elizabeth Banks, Francis Lawrence",4
131677,The Outlander,"Drama, Pierre Collin, Brett Watson, Gilles Renaud, Erik Canuel",3
131799,Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness?,"Comedy, Music, George Jessel, Tom Stern, Tara Newley, Anthony Newley",6
131932,FBI: Frikis buscan incordiar,"Comedy, Saturnino García, Josmar Gerona, Javier Cárdenas, Javier Cárdenas",6
131940,Josh,"Romance, Drama, Sharat Saxena, Rajesh Khera, Ali Asgar, Mansoor Khan",0
131978,Suave Patria,"Comedy, Mario Zaragoza, Héctor Suárez, Mauricio Castillo, Francisco Javier Padilla",6
132232,Mama,"Horror, Megan Charpentier, Sydney Cross, Daniel Kash, Andy Muschietti",3
132316,Jab Tak Hai Jaan,"Drama, Romance, Andrew Bicknell, Shah Rukh Khan, Rishi Kapoor, Yash Chopra",0
132344,Before Midnight,"Romance, Drama, Ariane Labed, Ethan Hawke, John Sloss, Richard Linklater",0
132363,The Butler,"Drama, Stephen Rider, Lenny Kravitz, Pernell Walker, Lee Daniels",3
132410,The Ghost of Slumber Mountain,"Fantasy, Animation, Horror, Chauncey A. Day, Alan V. Day, Willis H. O'Brien, Willis H. O'Brien",3
132576,Micropolis,"Animation, Comedy, Jonathan Love, Roger Rhodes, Jonathan Lachlan Stewart, Csaba Bárdos",6
132622,Friday,"Drama, Romance, Gayathri Varsha, Fahadh Faasil, Tini Tom, Lijin Jose",0
132744,One 2 Ka 4,"Action, Drama, Comedy, Juhi Chawla Mehta, Sahila Chadda, Shah Rukh Khan, Shashilal K. Nair",6
132759,Soulless,"Comedy, Drama, Igor Larin, Artur Smolyaninov, Жанна Егорова, Roman Prygunov",6
133332,Valérie,"Drama, Luce Trigane, Paul Buissonneau, Clémence DesRochers, Denis Héroux",3
133441,The Summit,"Adventure, Documentary, Drama, Cas Van de Gevel, Lars Nessa, Christo Mitzkov, Nick Ryan",3
133463,Redd Inc.,"Thriller, Horror, Comedy, Sam Reid, Ashley Mary Nunes, Hayley McElhinney, Daniel Krige",6
133575,The Velocity of Gary,"Drama, Romance, Comedy, Vincent D'Onofrio, Ravell Dameron, Danny Arroyo, Dan Ireland",6
133694,Promised Land,"Drama, Scoot McNairy, Terry Kinney, Tim Guinee, Gus Van Sant",3
133715,All the Young Men,"Action, Adventure, Drama, War, Alan Ladd, Paul Richards, Paul Baxley, Hall Bartlett",1
133792,The Joker is Wild,"Drama, Music, June Tolley, John Benson, Hank Henry, Charles Vidor",3
133805,Carrie,"Drama, Horror, Irene Poole, Barry Shabaka Henley, Alana Randall, Kimberly Peirce",3
134126,A Company Man,"Drama, Action, Crime, Thriller, So Ji-sub, Yoo Ha-bok, Lee Mi-yeon, Lim Sang-Yun",2
134303,Mallu Singh,"Action, Comedy, Aparna Nair, Siddique, Saikumar, Vysakh",6
134355,The Happy Road,"Comedy, Paul Faivre, Alexandre Rignault, Bobby Clark, Gene Kelly",6
134371,Atlas Shrugged: Part II,"Drama, Science Fiction, Mystery, J.P. Manoux, Jordana Capra, Rebecca Dunn, John Putch",3
134374,Pain & Gain,"Comedy, Crime, Action, Yolanthe Cabau, Emily Rutherfurd, Christopher Jestin Langstaff, Michael Bay",2
134380,The Mistress,"Romance, Drama, Minnie Aguilar, Madeleine Humphries, K Brosas, Olivia M. Lamasan",0
134411,Snitch,"Thriller, Drama, Action, Lela Loren, Nadine Velazquez, David Harbour, Ric Roman Waugh",2
134474,Godfather,"Drama, Comedy, Romance, Beena Antony, Sankaradi, Paravoor Bharathan, Lal, Siddique",6
135397,Jurassic World,"Action, Adventure, Science Fiction, Thriller, Ty Simpkins, Brian Tee, Omar Sy, Colin Trevorrow",4
135504,Watusi,"Adventure, Rex Ingram, Robert Goodwin, Paul Thompson, Kurt Neumann",1
135718,OMG: Oh My God!,"Comedy, Drama, Fantasy, Poonam Jhawer, Krunal Pandit, Nidhi Subbaiah, Umesh Shukla",6
136087,The Giant King,"Animation, Fantasy, Comedy, Adventure, Science Fiction, Pawanrat Naksuriya, Udom Taepanich, Weeranat Thipyamonthon, Prapas Cholsaranon",7
136400,2 Guns,"Action, Comedy, Crime, Tony Sanford, Mark Wahlberg, Jack Landry, Baltasar Kormákur",2
136418,Hummingbird,"Action, Thriller, Macey Chipping, Anna Maria Everett, Adam Skeats, Steven Knight",2
136619,Pinocchio,"Animation, Family, Fantasy, Massimo Corvo, Lucio Dalla, Federico Bebi, Enzo D'Alò",7
136795,The Heat,"Action, Comedy, Crime, Katie Dippold, Bill Burr, Benjamin Evett, Paul Feig",2
136797,Need for Speed,"Action, Crime, Drama, Thriller, Frank Brennan, Mike Massa, Jalil Jay Lynch, Scott Waugh",2
136799,Trolls,"Family, Animation, Fantasy, Adventure, Comedy, Music, Glozell Green, Phoebe Dohrn, Iris Dohrn, Mike Mitchell",7
136835,No Good Deed,"Crime, Thriller, Bryce Durfee, Leon Lamar, Stacey Turner, Sam Miller",2
137093,Last Vegas,"Comedy, Joanna Gleason, Andrew Furr, 50 Cent, Jon Turteltaub",6
137094,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller, Kieron Jecchinis, Kenneth Branagh, Deborah Rosan, Kenneth Branagh",2
137106,The Lego Movie,"Animation, Family, Adventure, Comedy, Fantasy, Graham Miller, Keegan-Michael Key, Shaquille O'Neal, Phil Lord, Christopher Miller",7
137113,Edge of Tomorrow,"Action, Science Fiction, Usman Akram, Tommy Campbell, Beth Goddard, Doug Liman",4
137116,Smurfs: The Lost Village,"Animation, Family, Adventure, Comedy, Courtney Peldon, Eric Bauza, Brandon Jeffords, Kelly Asbury",7
137180,Aiyyaa,"Romance, Comedy, Amey Wagh, Nirmiti Sawant, Prithviraj Sukumaran, Sachin Kundalkar",6
137321,Winter's Tale,"Drama, Fantasy, Mystery, Romance, Jessica Brown Findlay, Will Smith, Kevin Corrigan, Akiva Goldsman",0
137366,Led Zeppelin: Celebration Day,"Music, Robert Plant, Jason Bonham, Jimmy Page, Dick Carruthers",3
137495,Piratas en el Callao,"History, Animation, Adventure, Salvador del Solar, Carlos Alcántara, Stephanie Cayo, Eduardo Schuldt",1
137548,Gladiators of Rome,"Animation, Family, Gaetano Varcasia, Massimo Corvo, Jerry Mastrodomenico, Iginio Straffi",7
138103,The Expendables 3,"Action, Adventure, Thriller, Nikolay Stanoev, Aleksandar Belovski, Glen Powell, Patrick Hughes",1
138122,Student Of The Year,"Comedy, Drama, Romance, Farah Khan, Varun Dhawan, Farida Jalal, Karan Johar",6
138222,Best Man Down,"Comedy, Drama, Frances O'Connor, Michael Landes, Justin Long, Ted Koland",6
138370,Luv Shuv Tey Chicken Khurana,"Comedy, Manish Makhija, John Duggan, Mukesh Chhabra, Sameer Sharma",6
138832,We're the Millers,"Comedy, Crime, Luis Guzmán, Laura-Leigh, Dave McElhaney, Rawson Marshall Thurber",6
138843,The Conjuring,"Horror, Thriller, Vera Farmiga, Shanley Caswell, Carmella Gioio, James Wan",3
139038,A Haunted House,"Comedy, Horror, Dave Sheridan, David Koechner, Joel Kelley Dauten, Michael Tiddes",6
139293,Tiktik: The Aswang Chronicles,"Horror, Comedy, Fantasy, Ramon Bautista, Roi Vinzon, Mike Gayoso, Erik Matti",6
139324,Evel Knievel,"Action, Drama, Ron Masak, Alana Stewart, Bert Freed, Marvin J. Chomsky",3
139357,Pizza,"Thriller, Comedy, Romance, Horror, Jayakumar, Gajaraj, Vijay Sethupathi, Karthik Subbaraj",6
139455,Silent Night,"Comedy, Horror, Thriller, Mystery, Ellen Wong, Raychell Ruff, Lisa Marie, Steven C. Miller",6
139521,Matru Ki Bijlee Ka Mandola,"Comedy, Drama, Pankaj Kapur, Shabana Azmi, Imran Khan, Vishal Bhardwaj",6
139567,Fire with Fire,"Action, Crime, Drama, Thriller, Scott A. Martin, Hunter Baxley, Tracy E. Thomas, David Barrett",2
139900,The Apostle,"Animation, Mystery, Horror, Paul Naschy, Luis Tosar, Pedro Alonso, Fernando Cortizo",3
139932,Sal,"Western, Drama, Sergio Hernández, Fele Martínez, Patricio Contreras, Diego Rougier",3
139948,Burn,"Documentary, Donald Austin, Brendan ""Doogie"" Milewski, Dave Parnell, Brenna Sanchez, Tom Putnam",3
140300,Kung Fu Panda 3,"Action, Adventure, Animation, Comedy, Family, David Cross, April Hong, Jack Black, Jennifer Yuh Nelson, Alessandro Carloni",7
140581,Damaged Lives,"Drama, Victor Potel, Marceline Day, Almeda Fowler, Edgar G. Ulmer",3
140607,Star Wars: The Force Awakens,"Adventure, Action, Science Fiction, Jim McGrath, Philicia Saunders, Chris Hastings, J.J. Abrams",4
140770,Bhoot Returns,"Horror, Manisha Koirala, J. D. Chakravarthi, Madhu Shalini, Ram Gopal Varma",3
140818,Ragnarok,"Action, Adventure, Kyrre Haugen Sydness, Stefan Cronwall, Terje Strømdahl, Mikkel Brænne Sandemose",1
140823,Saving Mr. Banks,"Comedy, Drama, History, Michael Swinehart, Jaeden Bettencourt, Emma Thompson, John Lee Hancock",6
140870,Minuscule: Valley of the Lost Ants,"Animation, Adventure, Family, John DeCantis, Suzy Wilson, Thomas Szabo, Hélène Giraud",7
140896,Son of Sardaar,"Action, Comedy, Romance, Salman Khan, Tanuja Samarth, Puneet Issar, Ashwni Dhir",6
141052,Justice League,"Action, Adventure, Science Fiction, Ágústa Eva Erlendsdóttir, Matthew Bates, Carla Turner, Zack Snyder",4
141166,Dil Aashna Hai,"Romance, Mohan Agashe, Shah Rukh Khan, Amrita Singh, Hema Malini",0
141289,Pokkiri Raja,"Action, Suraj Venjaramoodu, Kadhal Thandapani, Prithviraj Sukumaran, Vysakh",1
141520,Rita's Last Fairy Tale,"Drama, Fantasy, Mystery, Nikolay Khomeriki, Sergey Debizhev, Alisa Khazanova, Renata Litvinova",3
141581,Nous York,"Adventure, Comedy, Drama, Romance, Maria Dizzia, Abdel-Akim Mebtouche, Manu Payet, Hervé Mimran, Géraldine Nakache",6
142058,First Love,"Drama, Romance, Judy Kerr, June Barrett, Beverly D'Angelo, Joan Darling",0
142158,Greatest Hits,"Comedy, Drama, Luisa Pardo, Gabino Rodríguez, Teresa Sánchez, Nicolás Pereda",6
142159,Across to Singapore,"Adventure, Drama, James Pier Mason, Phil Bloom, Pat Harmon, William Nigh",3
142363,Kevin Bridges: The Story Continues...,"Comedy, Kevin Bridges, Peter Dickson, Tom Poole",6
142440,Battle of the Japan Sea,"War, History, Drama, Yōko Tsukasa, Eijirō Yanagi, Kenji Sahara, Seiji Maruyama",3
142487,The Precocious and Brief Life of Sabina Rivas,"Drama, Beto Benitez, Pierre Suriano, Raúl Morquecho, Luis Mandoki",3
142631,Love Ke Liye Kuch Bhi Karega,"Comedy, Aftab Shivdasani, Sharat Saxena, Snehal Dabi, Eeshwar Nivas",6
142948,Traffic,"Thriller, Vineeth Sreenivasan, Anjana Menon, Sandhya, Rajesh Pillai",3
143010,Thuppakki,"Action, Thriller, Jayaram, Deepthi Nambiar, MD Asif, A.R. Murugadoss",2
144336,Sabotage,"Action, Drama, Thriller, Crime, Carlos Ayala, Tim Ware, Sam Worthington, David Ayer",2
144340,Admission,"Comedy, Drama, Romance, Karen Pham, Ricky Jones, Krishna Choudhary, Paul Weitz",6
144613,Beau Brummel,"Drama, Templar Saxe, Michael Dark, Alec B. Francis, Harry Beaumont",3
144662,A Thief in the Night,"Horror, Drama, Fantasy, Mike Niday, Russ Doughten, Duane Coller, Donald W. Thompson",3
144789,I'm So Excited!,"Comedy, Lola García, Esther García, Susi Sánchez, Pedro Almodóvar",6
145124,"Like Mother, Like Daughter","Drama, Mystery, TV Movie, Gianpaolo Venuta, Claudia Jurt, Mercedes Papalia, Robert Malenfant",3
145135,Dark Skies,"Science Fiction, Thriller, Horror, Tom Costello, Dakota Goyo, L.J. Benet, Scott Stewart",4
145197,Upstream Color,"Drama, Science Fiction, Karen Jagger, Carolyn King, Mollie Milligan, Shane Carruth",3
145220,Muppets Most Wanted,"Comedy, Adventure, Crime, Family, Luke Howard, Aleksandar Mikic, Grant White, James Bobin",7
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,"Adventure, Comedy, Drama, Igor Szasz, Donald Högberg, Mia Skäringer, Felix Herngren",6
146198,Triple 9,"Action, Crime, Adventure, Thriller, Karen Kaia Livers, Norman Reedus, Mike Gutowski, John Hillcoat",2
146203,The Last Exorcism Part II,"Horror, Thriller, Julia Garner, Tarra Riggs, Joe Chrest, Ed Gass-Donnelly",3
146216,RED 2,"Action, Comedy, Crime, Thriller, Xavier Laurent, Khalid Laith, Penny Bunton, Dean Parisot",2
146227,Getaway,"Action, Crime, Bruce Payne, Peewee Piemonte, Esteban Cueto, Courtney Solomon",2
146233,Prisoners,"Drama, Thriller, Crime, Melissa Leo, Zoë Soul, Victoria Staley, Denis Villeneuve",2
146238,Runner Runner,"Crime, Thriller, Drama, Laura Aleman, Bernie O. Ramos Robledo, Carlos Sanz, Brad Furman",2
146239,Delivery Man,"Comedy, Leslie Ann Glossner, Matthew J. Walters, Glenn Fleshler, Ken Scott",6
146301,Paranormal Activity: The Ghost Dimension,"Horror, Thriller, Aiden Lovekamp, Brit Shaw, Dan Gill, Gregory Plotkin",3
146304,The Best Man Holiday,"Comedy, Terrence Howard, Taye Diggs, Regina Hall, Malcolm D. Lee",6
146381,Justin and the Knights of Valour,"Animation, Adventure, David Walliams, Rupert Everett, Alfred Molina, Manuel Sicilia",7
146582,Naduvula Konjam Pakkatha Kaanom,"Comedy, Drama, Vigneshwaran Palanisamy, Rajkumar, Bagavathi Perumal, Balaji Tharaneetharan",6
146671,Mouna Guru,"Action, Thriller, Arulnithi, Uma Riyaz Khan, Dinesh Ravi, Santha Kumar",2
